property_id,check_in_date,room_category,successful_bookings,capacity,property_name,category,city,date,mmm yy,week no,day_type,occupancy_rate,adr,actual_revenue,potential_revenue,revenue_leakage,revpar_method1,revpar_method2
18558,2022-07-09,RT3,19,26,Atliq Grands,Luxury,Hyderabad,2022-07-09,Jul 22,W 28,weekend,73.07692307692307,8400.0,159600.0,218400.0,58800.0,6138.461538461537,6138.461538461538
18560,2022-07-09,RT3,20,24,Atliq City,Business,Hyderabad,2022-07-09,Jul 22,W 28,weekend,83.33333333333334,4800.0,96000.0,115200.0,19200.0,4000.000000000001,4000.0
18563,2022-07-09,RT3,17,23,Atliq Palace,Business,Hyderabad,2022-07-09,Jul 22,W 28,weekend,73.91304347826086,4800.0,81600.0,110400.0,28800.0,3547.8260869565215,3547.8260869565215
17564,2022-07-09,RT3,17,24,Atliq Seasons,Business,Mumbai,2022-07-09,Jul 22,W 28,weekend,70.83333333333334,6000.0,102000.0,144000.0,42000.0,4250.000000000001,4250.0
19560,2022-07-09,RT3,15,19,Atliq City,Business,Bangalore,2022-07-09,Jul 22,W 28,weekend,78.94736842105263,5040.0,75600.0,95760.0,20160.0,3978.9473684210525,3978.9473684210525
16560,2022-07-09,RT3,13,20,Atliq City,Business,Delhi,2022-07-09,Jul 22,W 28,weekend,65.0,5520.0,71760.0,110400.0,38640.0,3588.0,3588.0
19558,2022-07-09,RT3,13,21,Atliq Grands,Luxury,Bangalore,2022-07-09,Jul 22,W 28,weekend,61.904761904761905,8820.0,114660.0,185220.0,70560.0,5460.0,5460.0
16562,2022-07-09,RT3,14,18,Atliq Bay,Luxury,Delhi,2022-07-09,Jul 22,W 28,weekend,77.77777777777779,9659.999999999998,135239.99999999997,173879.99999999997,38640.0,7513.333333333333,7513.333333333332
17559,2022-07-09,RT3,14,16,Atliq Exotica,Luxury,Mumbai,2022-07-09,Jul 22,W 28,weekend,87.5,10500.0,147000.0,168000.0,21000.0,9187.5,9187.5
18559,2022-07-09,RT3,14,23,Atliq Exotica,Luxury,Hyderabad,2022-07-09,Jul 22,W 28,weekend,60.86956521739131,8400.0,117600.0,193200.0,75600.0,5113.04347826087,5113.04347826087
19559,2022-07-09,RT4,2,3,Atliq Exotica,Luxury,Bangalore,2022-07-09,Jul 22,W 28,weekend,66.66666666666666,11340.0,22680.0,34020.0,11340.0,7559.999999999998,7560.0
16562,2022-07-09,RT4,4,6,Atliq Bay,Luxury,Delhi,2022-07-09,Jul 22,W 28,weekend,66.66666666666666,12420.0,49680.0,74520.0,24840.0,8279.999999999998,8280.0
17558,2022-07-09,RT4,4,6,Atliq Grands,Luxury,Mumbai,2022-07-09,Jul 22,W 28,weekend,66.66666666666666,13500.0,54000.0,81000.0,27000.0,8999.999999999998,9000.0
19558,2022-07-09,RT4,4,7,Atliq Grands,Luxury,Bangalore,2022-07-09,Jul 22,W 28,weekend,57.14285714285714,11340.0,45360.0,79380.0,34020.0,6480.0,6480.0
17561,2022-07-09,RT4,4,4,Atliq Blu,Luxury,Mumbai,2022-07-09,Jul 22,W 28,weekend,100.0,13500.0,54000.0,54000.0,0.0,13500.0,13500.0
16560,2022-07-09,RT4,5,7,Atliq City,Business,Delhi,2022-07-09,Jul 22,W 28,weekend,71.42857142857143,6900.0,34500.0,48300.0,13800.0,4928.571428571428,4928.571428571428
19561,2022-07-09,RT4,5,7,Atliq Blu,Luxury,Bangalore,2022-07-09,Jul 22,W 28,weekend,71.42857142857143,11340.0,56700.0,79380.0,22680.0,8100.0,8100.0
19563,2022-07-09,RT4,5,6,Atliq Palace,Business,Bangalore,2022-07-09,Jul 22,W 28,weekend,83.33333333333334,6300.0,31500.0,37800.0,6300.0,5250.000000000001,5250.0
16561,2022-07-09,RT4,10,10,Atliq Blu,Luxury,Delhi,2022-07-09,Jul 22,W 28,weekend,100.0,12420.0,124200.0,124200.0,0.0,12420.0,12420.0
17560,2022-07-09,RT4,9,13,Atliq City,Business,Mumbai,2022-07-09,Jul 22,W 28,weekend,69.23076923076923,7500.0,67500.0,97500.0,30000.0,5192.307692307692,5192.307692307692
18561,2022-07-09,RT4,9,9,Atliq Blu,Luxury,Hyderabad,2022-07-09,Jul 22,W 28,weekend,100.0,10800.0,97200.0,97200.0,0.0,10800.0,10800.0
17564,2022-07-09,RT4,11,17,Atliq Seasons,Business,Mumbai,2022-07-09,Jul 22,W 28,weekend,64.70588235294117,7500.0,82500.0,127500.0,45000.0,4852.941176470587,4852.941176470588
18560,2022-07-09,RT4,14,15,Atliq City,Business,Hyderabad,2022-07-09,Jul 22,W 28,weekend,93.33333333333333,6000.0,84000.0,90000.0,6000.0,5599.999999999999,5600.0
19560,2022-07-09,RT4,15,16,Atliq City,Business,Bangalore,2022-07-09,Jul 22,W 28,weekend,93.75,6300.0,94500.0,100800.0,6300.0,5906.25,5906.25
18559,2022-07-09,RT4,11,19,Atliq Exotica,Luxury,Hyderabad,2022-07-09,Jul 22,W 28,weekend,57.89473684210527,10800.0,118800.0,205200.0,86400.0,6252.631578947368,6252.631578947368
17563,2022-07-09,RT4,19,19,Atliq Palace,Business,Mumbai,2022-07-09,Jul 22,W 28,weekend,100.0,7500.0,142500.0,142500.0,0.0,7500.0,7500.0
19562,2022-07-09,RT4,13,14,Atliq Bay,Luxury,Bangalore,2022-07-09,Jul 22,W 28,weekend,92.85714285714286,11340.0,147420.0,158760.0,11340.0,10530.0,10530.0
17559,2022-07-09,RT4,12,14,Atliq Exotica,Luxury,Mumbai,2022-07-09,Jul 22,W 28,weekend,85.71428571428571,13500.0,162000.0,189000.0,27000.0,11571.42857142857,11571.42857142857
18558,2022-07-09,RT4,15,20,Atliq Grands,Luxury,Hyderabad,2022-07-09,Jul 22,W 28,weekend,75.0,10800.0,162000.0,216000.0,54000.0,8100.0,8100.0
18562,2022-07-09,RT4,16,20,Atliq Bay,Luxury,Hyderabad,2022-07-09,Jul 22,W 28,weekend,80.0,10800.0,172800.0,216000.0,43200.0,8640.0,8640.0
18563,2022-07-09,RT4,13,18,Atliq Palace,Business,Hyderabad,2022-07-09,Jul 22,W 28,weekend,72.22222222222221,6000.0,78000.0,108000.0,30000.0,4333.333333333333,4333.333333333333
16563,2022-07-09,RT4,15,18,Atliq Palace,Business,Delhi,2022-07-09,Jul 22,W 28,weekend,83.33333333333334,6900.0,103500.0,124200.0,20700.0,5750.000000000001,5750.0
16559,2022-07-09,RT4,16,18,Atliq Exotica,Luxury,Mumbai,2022-07-09,Jul 22,W 28,weekend,88.88888888888889,13500.0,216000.0,243000.0,27000.0,12000.0,12000.0
17562,2022-07-09,RT4,3,6,Atliq Bay,Luxury,Mumbai,2022-07-09,Jul 22,W 28,weekend,50.0,13500.0,40500.0,81000.0,40500.0,6750.0,6750.0
16558,2022-07-09,RT4,3,3,Atliq Grands,Luxury,Delhi,2022-07-09,Jul 22,W 28,weekend,100.0,12420.0,37260.0,37260.0,0.0,12420.0,12420.0
16559,2022-07-10,RT1,26,30,Atliq Exotica,Luxury,Mumbai,2022-07-10,Jul 22,W 29,weekend,86.66666666666667,6000.0,156000.0,180000.0,24000.0,5200.0,5200.0
19562,2022-07-10,RT1,26,30,Atliq Bay,Luxury,Bangalore,2022-07-10,Jul 22,W 29,weekend,86.66666666666667,5040.0,131040.0,151200.0,20160.0,4368.0,4368.0
19563,2022-07-10,RT1,21,30,Atliq Palace,Business,Bangalore,2022-07-10,Jul 22,W 29,weekend,70.0,3150.0,66150.0,94500.0,28350.0,2205.0,2205.0
17558,2022-07-10,RT1,15,19,Atliq Grands,Luxury,Mumbai,2022-07-10,Jul 22,W 29,weekend,78.94736842105263,6000.0,90000.0,114000.0,24000.0,4736.842105263158,4736.8421052631575
16558,2022-07-10,RT1,19,19,Atliq Grands,Luxury,Delhi,2022-07-10,Jul 22,W 29,weekend,100.0,5520.0,104880.0,104880.0,0.0,5520.0,5520.0
17560,2022-07-10,RT1,28,40,Atliq City,Business,Mumbai,2022-07-10,Jul 22,W 29,weekend,70.0,3750.0,105000.0,150000.0,45000.0,2625.0,2625.0
19558,2022-07-10,RT1,27,40,Atliq Grands,Luxury,Bangalore,2022-07-10,Jul 22,W 29,weekend,67.5,5040.0,136080.0,201600.0,65520.0,3402.0,3402.0
19560,2022-07-10,RT1,25,26,Atliq City,Business,Bangalore,2022-07-10,Jul 22,W 29,weekend,96.15384615384616,3150.0,78750.0,81900.0,3150.0,3028.846153846154,3028.846153846154
17561,2022-07-10,RT1,23,26,Atliq Blu,Luxury,Mumbai,2022-07-10,Jul 22,W 29,weekend,88.46153846153845,6000.0,138000.0,156000.0,18000.0,5307.692307692308,5307.692307692308
16560,2022-07-10,RT1,25,34,Atliq City,Business,Delhi,2022-07-10,Jul 22,W 29,weekend,73.52941176470588,3450.0,86250.0,117300.0,31050.0,2536.764705882353,2536.764705882353
16561,2022-07-10,RT1,15,18,Atliq Blu,Luxury,Delhi,2022-07-10,Jul 22,W 29,weekend,83.33333333333334,5520.0,82800.0,99360.0,16560.0,4600.000000000001,4600.0
16562,2022-07-10,RT1,22,31,Atliq Bay,Luxury,Delhi,2022-07-10,Jul 22,W 29,weekend,70.96774193548387,5520.0,121440.0,171120.0,49680.0,3917.4193548387098,3917.4193548387098
16563,2022-07-10,RT1,38,41,Atliq Palace,Business,Delhi,2022-07-10,Jul 22,W 29,weekend,92.6829268292683,3450.0,131100.0,141450.0,10350.0,3197.560975609756,3197.560975609756
17559,2022-07-10,RT1,29,32,Atliq Exotica,Luxury,Mumbai,2022-07-10,Jul 22,W 29,weekend,90.625,6000.0,174000.0,192000.0,18000.0,5437.5,5437.5
17562,2022-07-10,RT1,12,20,Atliq Bay,Luxury,Mumbai,2022-07-10,Jul 22,W 29,weekend,60.0,6000.0,72000.0,120000.0,48000.0,3600.0,3600.0
17563,2022-07-10,RT1,23,25,Atliq Palace,Business,Mumbai,2022-07-10,Jul 22,W 29,weekend,92.0,3750.0,86250.0,93750.0,7500.0,3450.0,3450.0
18558,2022-07-10,RT1,11,15,Atliq Grands,Luxury,Hyderabad,2022-07-10,Jul 22,W 29,weekend,73.33333333333333,4800.0,52800.0,72000.0,19200.0,3519.9999999999995,3520.0
18559,2022-07-10,RT1,27,42,Atliq Exotica,Luxury,Hyderabad,2022-07-10,Jul 22,W 29,weekend,64.28571428571429,4800.0,129600.0,201600.0,72000.0,3085.714285714286,3085.714285714286
18561,2022-07-10,RT1,28,33,Atliq Blu,Luxury,Hyderabad,2022-07-10,Jul 22,W 29,weekend,84.84848484848484,4800.0,134400.0,158400.0,24000.0,4072.7272727272725,4072.7272727272725
18562,2022-07-10,RT1,33,38,Atliq Bay,Luxury,Hyderabad,2022-07-10,Jul 22,W 29,weekend,86.8421052631579,4800.0,158400.0,182400.0,24000.0,4168.42105263158,4168.421052631579
18563,2022-07-10,RT1,20,27,Atliq Palace,Business,Hyderabad,2022-07-10,Jul 22,W 29,weekend,74.07407407407408,3000.0,60000.0,81000.0,21000.0,2222.2222222222226,2222.222222222222
19559,2022-07-10,RT1,18,24,Atliq Exotica,Luxury,Bangalore,2022-07-10,Jul 22,W 29,weekend,75.0,5040.0,90720.0,120960.0,30240.0,3780.0,3780.0
19561,2022-07-10,RT1,27,36,Atliq Blu,Luxury,Bangalore,2022-07-10,Jul 22,W 29,weekend,75.0,5040.0,136080.0,181440.0,45360.0,3780.0,3780.0
17564,2022-07-10,RT1,9,16,Atliq Seasons,Business,Mumbai,2022-07-10,Jul 22,W 29,weekend,56.25,3750.0,33750.0,60000.0,26250.0,2109.375,2109.375
19562,2022-07-10,RT2,21,23,Atliq Bay,Luxury,Bangalore,2022-07-10,Jul 22,W 29,weekend,91.30434782608695,6930.0,145530.0,159390.0,13860.0,6327.391304347826,6327.391304347826
18563,2022-07-10,RT2,21,29,Atliq Palace,Business,Hyderabad,2022-07-10,Jul 22,W 29,weekend,72.41379310344827,3840.0,80640.0,111360.0,30720.0,2780.6896551724135,2780.689655172414
17561,2022-07-10,RT2,36,36,Atliq Blu,Luxury,Mumbai,2022-07-10,Jul 22,W 29,weekend,100.0,8250.0,297000.0,297000.0,0.0,8250.0,8250.0
17558,2022-07-10,RT2,35,50,Atliq Grands,Luxury,Mumbai,2022-07-10,Jul 22,W 29,weekend,70.0,8250.0,288750.0,412500.0,123750.0,5775.0,5775.0
16562,2022-07-10,RT2,30,43,Atliq Bay,Luxury,Delhi,2022-07-10,Jul 22,W 29,weekend,69.76744186046511,7589.999999999998,227699.99999999994,326369.99999999994,98670.0,5295.348837209301,5295.348837209301
16561,2022-07-10,RT2,21,24,Atliq Blu,Luxury,Delhi,2022-07-10,Jul 22,W 29,weekend,87.5,7589.999999999998,159389.99999999997,182159.99999999994,22769.99999999997,6641.249999999998,6641.249999999999
16558,2022-07-10,RT2,20,22,Atliq Grands,Luxury,Delhi,2022-07-10,Jul 22,W 29,weekend,90.9090909090909,7589.999999999998,151799.99999999997,166979.99999999997,15180.0,6899.999999999998,6899.999999999999
19560,2022-07-10,RT2,34,38,Atliq City,Business,Bangalore,2022-07-10,Jul 22,W 29,weekend,89.47368421052632,4032.0,137088.0,153216.0,16128.0,3607.5789473684213,3607.5789473684213
16563,2022-07-10,RT2,34,38,Atliq Palace,Business,Delhi,2022-07-10,Jul 22,W 29,weekend,89.47368421052632,4415.999999999999,150143.99999999997,167807.99999999997,17664.0,3951.157894736841,3951.157894736841
16559,2022-07-10,RT2,38,41,Atliq Exotica,Luxury,Mumbai,2022-07-10,Jul 22,W 29,weekend,92.6829268292683,8250.0,313500.0,338250.0,24750.0,7646.341463414635,7646.341463414634
19559,2022-07-10,RT2,29,41,Atliq Exotica,Luxury,Bangalore,2022-07-10,Jul 22,W 29,weekend,70.73170731707317,6930.0,200970.0,284130.0,83160.0,4901.707317073171,4901.707317073171
19558,2022-07-10,RT2,26,39,Atliq Grands,Luxury,Bangalore,2022-07-10,Jul 22,W 29,weekend,66.66666666666666,6930.0,180180.0,270270.0,90090.0,4619.999999999999,4620.0
17559,2022-07-10,RT2,38,39,Atliq Exotica,Luxury,Mumbai,2022-07-10,Jul 22,W 29,weekend,97.43589743589743,8250.0,313500.0,321750.0,8250.0,8038.461538461538,8038.461538461538
16560,2022-07-10,RT2,24,34,Atliq City,Business,Delhi,2022-07-10,Jul 22,W 29,weekend,70.58823529411765,4415.999999999999,105983.99999999997,150143.99999999997,44160.0,3117.1764705882347,3117.176470588234
18562,2022-07-10,RT2,31,34,Atliq Bay,Luxury,Hyderabad,2022-07-10,Jul 22,W 29,weekend,91.17647058823529,6600.0,204600.0,224400.0,19800.0,6017.64705882353,6017.64705882353
18559,2022-07-10,RT2,26,44,Atliq Exotica,Luxury,Hyderabad,2022-07-10,Jul 22,W 29,weekend,59.09090909090909,6600.0,171600.0,290400.0,118800.0,3900.0,3900.0
17563,2022-07-10,RT2,39,44,Atliq Palace,Business,Mumbai,2022-07-10,Jul 22,W 29,weekend,88.63636363636364,4800.0,187200.0,211200.0,24000.0,4254.545454545454,4254.545454545455
17562,2022-07-10,RT2,17,30,Atliq Bay,Luxury,Mumbai,2022-07-10,Jul 22,W 29,weekend,56.666666666666664,8250.0,140250.0,247500.0,107250.0,4675.0,4675.0
18558,2022-07-10,RT2,21,30,Atliq Grands,Luxury,Hyderabad,2022-07-10,Jul 22,W 29,weekend,70.0,6600.0,138600.0,198000.0,59400.0,4620.0,4620.0
17564,2022-07-10,RT2,24,40,Atliq Seasons,Business,Mumbai,2022-07-10,Jul 22,W 29,weekend,60.0,4800.0,115200.0,192000.0,76800.0,2880.0,2880.0
18561,2022-07-10,RT2,35,40,Atliq Blu,Luxury,Hyderabad,2022-07-10,Jul 22,W 29,weekend,87.5,6600.0,231000.0,264000.0,33000.0,5775.0,5775.0
18560,2022-07-10,RT2,36,40,Atliq City,Business,Hyderabad,2022-07-10,Jul 22,W 29,weekend,90.0,3840.0,138240.0,153600.0,15360.0,3456.0,3456.0
17560,2022-07-10,RT2,35,45,Atliq City,Business,Mumbai,2022-07-10,Jul 22,W 29,weekend,77.77777777777779,4800.0,168000.0,216000.0,48000.0,3733.333333333334,3733.3333333333335
19561,2022-07-10,RT2,31,45,Atliq Blu,Luxury,Bangalore,2022-07-10,Jul 22,W 29,weekend,68.88888888888889,6930.0,214830.0,311850.0,97020.0,4774.0,4774.0
19563,2022-07-10,RT2,34,45,Atliq Palace,Business,Bangalore,2022-07-10,Jul 22,W 29,weekend,75.55555555555556,4032.0,137088.0,181440.0,44352.0,3046.4,3046.4
19563,2022-07-10,RT3,21,29,Atliq Palace,Business,Bangalore,2022-07-10,Jul 22,W 29,weekend,72.41379310344827,5040.0,105840.0,146160.0,40320.0,3649.6551724137926,3649.655172413793
18560,2022-07-10,RT1,28,30,Atliq City,Business,Hyderabad,2022-07-10,Jul 22,W 29,weekend,93.33333333333333,3000.0,84000.0,90000.0,6000.0,2799.9999999999995,2800.0
19562,2022-07-10,RT3,25,29,Atliq Bay,Luxury,Bangalore,2022-07-10,Jul 22,W 29,weekend,86.20689655172413,8820.0,220500.0,255780.0,35280.0,7603.448275862069,7603.448275862069
19561,2022-07-10,RT3,22,29,Atliq Blu,Luxury,Bangalore,2022-07-10,Jul 22,W 29,weekend,75.86206896551724,8820.0,194040.0,255780.0,61740.0,6691.0344827586205,6691.0344827586205
18562,2022-07-10,RT3,27,29,Atliq Bay,Luxury,Hyderabad,2022-07-10,Jul 22,W 29,weekend,93.10344827586206,8400.0,226800.0,243600.0,16800.0,7820.689655172414,7820.689655172414
17558,2022-07-10,RT3,20,27,Atliq Grands,Luxury,Mumbai,2022-07-10,Jul 22,W 29,weekend,74.07407407407408,10500.0,210000.0,283500.0,73500.0,7777.777777777778,7777.777777777777
17562,2022-07-10,RT3,15,27,Atliq Bay,Luxury,Mumbai,2022-07-10,Jul 22,W 29,weekend,55.55555555555556,10500.0,157500.0,283500.0,126000.0,5833.333333333334,5833.333333333333
19559,2022-07-10,RT3,19,27,Atliq Exotica,Luxury,Bangalore,2022-07-10,Jul 22,W 29,weekend,70.37037037037037,8820.0,167580.0,238140.0,70560.0,6206.666666666667,6206.666666666667
16559,2022-07-10,RT3,28,32,Atliq Exotica,Luxury,Mumbai,2022-07-10,Jul 22,W 29,weekend,87.5,10500.0,294000.0,336000.0,42000.0,9187.5,9187.5
17560,2022-07-10,RT3,18,25,Atliq City,Business,Mumbai,2022-07-10,Jul 22,W 29,weekend,72.0,6000.0,108000.0,150000.0,42000.0,4320.0,4320.0
18561,2022-07-10,RT3,22,25,Atliq Blu,Luxury,Hyderabad,2022-07-10,Jul 22,W 29,weekend,88.0,8400.0,184800.0,210000.0,25200.0,7392.0,7392.0
16561,2022-07-10,RT3,20,21,Atliq Blu,Luxury,Delhi,2022-07-10,Jul 22,W 29,weekend,95.23809523809523,9659.999999999998,193199.99999999997,202859.99999999997,9660.0,9199.999999999996,9199.999999999998
16563,2022-07-10,RT3,19,20,Atliq Palace,Business,Delhi,2022-07-10,Jul 22,W 29,weekend,95.0,5520.0,104880.0,110400.0,5520.0,5244.0,5244.0
17559,2022-07-10,RT3,16,16,Atliq Exotica,Luxury,Mumbai,2022-07-10,Jul 22,W 29,weekend,100.0,10500.0,168000.0,168000.0,0.0,10500.0,10500.0
17561,2022-07-10,RT3,17,19,Atliq Blu,Luxury,Mumbai,2022-07-10,Jul 22,W 29,weekend,89.47368421052632,10500.0,178500.0,199500.0,21000.0,9394.736842105263,9394.736842105263
18558,2022-07-10,RT3,18,26,Atliq Grands,Luxury,Hyderabad,2022-07-10,Jul 22,W 29,weekend,69.23076923076923,8400.0,151200.0,218400.0,67200.0,5815.384615384615,5815.384615384615
18560,2022-07-10,RT3,23,24,Atliq City,Business,Hyderabad,2022-07-10,Jul 22,W 29,weekend,95.83333333333334,4800.0,110400.0,115200.0,4800.0,4600.000000000001,4600.0
18563,2022-07-10,RT3,16,23,Atliq Palace,Business,Hyderabad,2022-07-10,Jul 22,W 29,weekend,69.56521739130434,4800.0,76800.0,110400.0,33600.0,3339.1304347826085,3339.1304347826085
19560,2022-07-10,RT3,18,19,Atliq City,Business,Bangalore,2022-07-10,Jul 22,W 29,weekend,94.73684210526315,5040.0,90720.0,95760.0,5040.0,4774.736842105262,4774.736842105263
16560,2022-07-10,RT3,15,20,Atliq City,Business,Delhi,2022-07-10,Jul 22,W 29,weekend,75.0,5520.0,82800.0,110400.0,27600.0,4140.0,4140.0
17563,2022-07-10,RT3,15,16,Atliq Palace,Business,Mumbai,2022-07-10,Jul 22,W 29,weekend,93.75,6000.0,90000.0,96000.0,6000.0,5625.0,5625.0
17564,2022-07-10,RT3,15,24,Atliq Seasons,Business,Mumbai,2022-07-10,Jul 22,W 29,weekend,62.5,6000.0,90000.0,144000.0,54000.0,3750.0,3750.0
16558,2022-07-10,RT3,8,8,Atliq Grands,Luxury,Delhi,2022-07-10,Jul 22,W 29,weekend,100.0,9659.999999999998,77279.99999999999,77279.99999999999,0.0,9659.999999999998,9659.999999999998
16562,2022-07-10,RT3,14,18,Atliq Bay,Luxury,Delhi,2022-07-10,Jul 22,W 29,weekend,77.77777777777779,9659.999999999998,135239.99999999997,173879.99999999997,38640.0,7513.333333333333,7513.333333333332
18559,2022-07-10,RT3,14,23,Atliq Exotica,Luxury,Hyderabad,2022-07-10,Jul 22,W 29,weekend,60.86956521739131,8400.0,117600.0,193200.0,75600.0,5113.04347826087,5113.04347826087
19558,2022-07-10,RT3,14,21,Atliq Grands,Luxury,Bangalore,2022-07-10,Jul 22,W 29,weekend,66.66666666666666,8820.0,123480.0,185220.0,61740.0,5879.999999999999,5880.0
19559,2022-07-10,RT4,2,3,Atliq Exotica,Luxury,Bangalore,2022-07-10,Jul 22,W 29,weekend,66.66666666666666,11340.0,22680.0,34020.0,11340.0,7559.999999999998,7560.0
17558,2022-07-10,RT4,4,6,Atliq Grands,Luxury,Mumbai,2022-07-10,Jul 22,W 29,weekend,66.66666666666666,13500.0,54000.0,81000.0,27000.0,8999.999999999998,9000.0
17562,2022-07-10,RT4,4,6,Atliq Bay,Luxury,Mumbai,2022-07-10,Jul 22,W 29,weekend,66.66666666666666,13500.0,54000.0,81000.0,27000.0,8999.999999999998,9000.0
19563,2022-07-10,RT4,4,6,Atliq Palace,Business,Bangalore,2022-07-10,Jul 22,W 29,weekend,66.66666666666666,6300.0,25200.0,37800.0,12600.0,4199.999999999999,4200.0
19558,2022-07-10,RT4,4,7,Atliq Grands,Luxury,Bangalore,2022-07-10,Jul 22,W 29,weekend,57.14285714285714,11340.0,45360.0,79380.0,34020.0,6480.0,6480.0
17561,2022-07-10,RT4,4,4,Atliq Blu,Luxury,Mumbai,2022-07-10,Jul 22,W 29,weekend,100.0,13500.0,54000.0,54000.0,0.0,13500.0,13500.0
16562,2022-07-10,RT4,5,6,Atliq Bay,Luxury,Delhi,2022-07-10,Jul 22,W 29,weekend,83.33333333333334,12420.0,62100.0,74520.0,12420.0,10350.000000000002,10350.0
19561,2022-07-10,RT4,5,7,Atliq Blu,Luxury,Bangalore,2022-07-10,Jul 22,W 29,weekend,71.42857142857143,11340.0,56700.0,79380.0,22680.0,8100.0,8100.0
16560,2022-07-10,RT4,6,7,Atliq City,Business,Delhi,2022-07-10,Jul 22,W 29,weekend,85.71428571428571,6900.0,41400.0,48300.0,6900.0,5914.285714285714,5914.285714285715
16561,2022-07-10,RT4,9,10,Atliq Blu,Luxury,Delhi,2022-07-10,Jul 22,W 29,weekend,90.0,12420.0,111780.0,124200.0,12420.0,11178.0,11178.0
17560,2022-07-10,RT4,9,13,Atliq City,Business,Mumbai,2022-07-10,Jul 22,W 29,weekend,69.23076923076923,7500.0,67500.0,97500.0,30000.0,5192.307692307692,5192.307692307692
18561,2022-07-10,RT4,9,9,Atliq Blu,Luxury,Hyderabad,2022-07-10,Jul 22,W 29,weekend,100.0,10800.0,97200.0,97200.0,0.0,10800.0,10800.0
17564,2022-07-10,RT4,10,17,Atliq Seasons,Business,Mumbai,2022-07-10,Jul 22,W 29,weekend,58.82352941176471,7500.0,75000.0,127500.0,52500.0,4411.764705882353,4411.764705882353
18560,2022-07-10,RT4,15,15,Atliq City,Business,Hyderabad,2022-07-10,Jul 22,W 29,weekend,100.0,6000.0,90000.0,90000.0,0.0,6000.0,6000.0
19560,2022-07-10,RT4,14,16,Atliq City,Business,Bangalore,2022-07-10,Jul 22,W 29,weekend,87.5,6300.0,88200.0,100800.0,12600.0,5512.5,5512.5
18559,2022-07-10,RT4,12,19,Atliq Exotica,Luxury,Hyderabad,2022-07-10,Jul 22,W 29,weekend,63.1578947368421,10800.0,129600.0,205200.0,75600.0,6821.052631578947,6821.0526315789475
17563,2022-07-10,RT4,17,19,Atliq Palace,Business,Mumbai,2022-07-10,Jul 22,W 29,weekend,89.47368421052632,7500.0,127500.0,142500.0,15000.0,6710.526315789473,6710.526315789473
19562,2022-07-10,RT4,14,14,Atliq Bay,Luxury,Bangalore,2022-07-10,Jul 22,W 29,weekend,100.0,11340.0,158760.0,158760.0,0.0,11340.0,11340.0
17559,2022-07-10,RT4,14,14,Atliq Exotica,Luxury,Mumbai,2022-07-10,Jul 22,W 29,weekend,100.0,13500.0,189000.0,189000.0,0.0,13500.0,13500.0
18558,2022-07-10,RT4,14,20,Atliq Grands,Luxury,Hyderabad,2022-07-10,Jul 22,W 29,weekend,70.0,10800.0,151200.0,216000.0,64800.0,7559.999999999999,7560.0
18562,2022-07-10,RT4,17,20,Atliq Bay,Luxury,Hyderabad,2022-07-10,Jul 22,W 29,weekend,85.0,10800.0,183600.0,216000.0,32400.0,9180.0,9180.0
18563,2022-07-10,RT4,12,18,Atliq Palace,Business,Hyderabad,2022-07-10,Jul 22,W 29,weekend,66.66666666666666,6000.0,72000.0,108000.0,36000.0,3999.999999999999,4000.0
16563,2022-07-10,RT4,15,18,Atliq Palace,Business,Delhi,2022-07-10,Jul 22,W 29,weekend,83.33333333333334,6900.0,103500.0,124200.0,20700.0,5750.000000000001,5750.0
16559,2022-07-10,RT4,17,18,Atliq Exotica,Luxury,Mumbai,2022-07-10,Jul 22,W 29,weekend,94.44444444444444,13500.0,229500.0,243000.0,13500.0,12750.0,12750.0
16558,2022-07-10,RT4,3,3,Atliq Grands,Luxury,Delhi,2022-07-10,Jul 22,W 29,weekend,100.0,12420.0,37260.0,37260.0,0.0,12420.0,12420.0
16559,2022-07-11,RT1,20,30,Atliq Exotica,Luxury,Mumbai,2022-07-11,Jul 22,W 29,weekeday,66.66666666666666,5000.0,100000.0,150000.0,50000.0,3333.3333333333326,3333.3333333333335
18560,2022-07-11,RT1,18,30,Atliq City,Business,Hyderabad,2022-07-11,Jul 22,W 29,weekeday,60.0,2500.0,45000.0,75000.0,30000.0,1500.0,1500.0
19562,2022-07-11,RT1,18,30,Atliq Bay,Luxury,Bangalore,2022-07-11,Jul 22,W 29,weekeday,60.0,4200.0,75600.0,126000.0,50400.0,2520.0,2520.0
19563,2022-07-11,RT1,15,30,Atliq Palace,Business,Bangalore,2022-07-11,Jul 22,W 29,weekeday,50.0,2625.0,39375.0,78750.0,39375.0,1312.5,1312.5
17558,2022-07-11,RT1,9,19,Atliq Grands,Luxury,Mumbai,2022-07-11,Jul 22,W 29,weekeday,47.368421052631575,5000.0,45000.0,95000.0,50000.0,2368.4210526315787,2368.4210526315787
16558,2022-07-11,RT1,11,19,Atliq Grands,Luxury,Delhi,2022-07-11,Jul 22,W 29,weekeday,57.89473684210527,4600.0,50600.0,87400.0,36800.0,2663.157894736842,2663.157894736842
17560,2022-07-11,RT1,18,40,Atliq City,Business,Mumbai,2022-07-11,Jul 22,W 29,weekeday,45.0,3125.0,56250.0,125000.0,68750.0,1406.25,1406.25
